Unix,Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USDT,tradecount
1.64091E+12,12/31/2021,BCHUSDT,431.4,437.2,419.2,430.2,65754.929,28286787.39,55970
1.64082E+12,12/30/2021,BCHUSDT,430,437.1,423.5,431.7,38427.227,16558528.5,36362
1.64074E+12,12/29/2021,BCHUSDT,438.9,445.8,426.4,430.1,49436.705,21603800.24,48279
1.64065E+12,12/28/2021,BCHUSDT,465.5,465.5,437.7,439,68358.845,30822101.76,67443
1.64056E+12,12/27/2021,BCHUSDT,451.6,476,447.5,465.3,73454.131,34093945.19,75477
1.64048E+12,12/26/2021,BCHUSDT,455.2,455.4,444.3,451.6,35929.226,16165325.5,35646
1.64039E+12,12/25/2021,BCHUSDT,451.9,460.5,447.4,455.1,32000.055,14521356.96,32725
1.6403E+12,12/24/2021,BCHUSDT,455.7,461.2,448.5,451.8,47095.622,21466771.78,47374
1.64022E+12,12/23/2021,BCHUSDT,438.1,458.4,434.4,455.6,50587.851,22503591.84,55406
1.64013E+12,12/22/2021,BCHUSDT,437.7,447.1,434.6,438.1,41487.242,18287027.32,45362
1.64004E+12,12/21/2021,BCHUSDT,430.2,440.7,426.7,437.7,46349.448,20154878.02,41131
1.63996E+12,12/20/2021,BCHUSDT,432.7,440,419,430.2,61836.246,26527781.45,57491
1.63987E+12,12/19/2021,BCHUSDT,435.7,445.5,431.8,432.8,45051.369,19739573.08,53086
1.63979E+12,12/18/2021,BCHUSDT,424.6,439.3,419,435.7,43400.341,18731443.45,54051
1.6397E+12,12/17/2021,BCHUSDT,438.2,441.5,417.7,424.5,60266.622,25889656.46,67057
1.63961E+12,12/16/2021,BCHUSDT,447.7,454.3,437.1,438.3,51300.637,22868180.9,58416
1.63953E+12,12/15/2021,BCHUSDT,436.7,450,416.7,447.6,93653.304,40649153.18,101992
1.63944E+12,12/14/2021,BCHUSDT,421.9,441.9,418.5,436.8,94455.323,40574663.93,102983
1.63935E+12,12/13/2021,BCHUSDT,457.9,460.3,414.3,421.8,99442.495,43421551.08,108733
1.63927E+12,12/12/2021,BCHUSDT,459.4,462.5,441.9,458,51546.569,23361719.37,47429
1.63918E+12,12/11/2021,BCHUSDT,438.1,461.5,431.8,459.3,77717.165,35054237.51,66438
1.63909E+12,12/10/2021,BCHUSDT,448.8,468.8,436.7,438.6,116635.429,52731767.55,103360
1.63901E+12,12/9/2021,BCHUSDT,480.7,483,448,448.6,108170.725,50026584.53,91219
1.63892E+12,12/8/2021,BCHUSDT,474.1,488.2,463.4,480.4,116410.626,55336434.05,99120
1.63884E+12,12/7/2021,BCHUSDT,474.5,502.4,463.7,474.3,146890.136,70314072.24,131064
1.63875E+12,12/6/2021,BCHUSDT,453.2,480.4,418.8,474.8,183974.198,81747349.68,161647
1.63866E+12,12/5/2021,BCHUSDT,473.1,477.8,434.7,453,164903.079,75060170.77,143265
1.63858E+12,12/4/2021,BCHUSDT,532.4,534.8,344.1,473.2,454263.1323,204066892.7,372945
1.63849E+12,12/3/2021,BCHUSDT,561.6,567.8,518.7,532.4,84425.415,46214479.62,91960
1.6384E+12,12/2/2021,BCHUSDT,570.5,574.6,558.1,561.7,58107.089,32838587.25,57298
1.63832E+12,12/1/2021,BCHUSDT,570.4,586.7,565,570.8,63632.867,36625508.2,70640
1.63823E+12,11/30/2021,BCHUSDT,575,587.7,556.7,570.4,97384.505,55717951.29,101408
1.63814E+12,11/29/2021,BCHUSDT,568.9,581.4,557,574.9,80606.458,45969441.08,79133
1.63806E+12,11/28/2021,BCHUSDT,562.4,569.2,530.8,568.7,78454.333,43310086.25,73342
1.63797E+12,11/27/2021,BCHUSDT,557.1,573.4,554.9,562.7,55251.042,31227728.16,55471
1.63788E+12,11/26/2021,BCHUSDT,616.7,618.7,540,557.3,238191.961,135111124.2,209063
1.6378E+12,11/25/2021,BCHUSDT,618.6,635.9,607.5,616.8,119004.643,73975971.45,144025
1.63771E+12,11/24/2021,BCHUSDT,571,620.2,558.4,618.8,147972.635,86951355.36,176487
1.63763E+12,11/23/2021,BCHUSDT,556.9,575.6,546.2,571.1,77026.051,43183555.33,74773
1.63754E+12,11/22/2021,BCHUSDT,574.7,578.3,546.6,556.9,79429.498,44724408.39,80461
1.63745E+12,11/21/2021,BCHUSDT,584.5,585.4,568.7,574.4,43043.001,24815035.59,47859
1.63737E+12,11/20/2021,BCHUSDT,574.3,588.3,564.6,584.5,55870.121,32320958.03,62289
1.63728E+12,11/19/2021,BCHUSDT,554.4,577,548.1,574.3,70640.87,39788419.27,64236
1.63719E+12,11/18/2021,BCHUSDT,595.1,601.9,542.5,554.4,112696.84,64220904.13,110133
1.63711E+12,11/17/2021,BCHUSDT,598,603.7,577.4,595,95949.712,56641821.75,106786
1.63702E+12,11/16/2021,BCHUSDT,665.6,665.7,571,597.8,184354.632,113214817,209941
1.63693E+12,11/15/2021,BCHUSDT,679.6,686.3,664.3,665.6,72500.056,48915725.7,84824
1.63685E+12,11/14/2021,BCHUSDT,665.7,679.6,657.3,679.5,65643.815,43850296.75,73753
1.63676E+12,11/13/2021,BCHUSDT,668.2,670.8,655.4,665.6,59366.558,39392721.44,62132
1.63668E+12,11/12/2021,BCHUSDT,675.8,684.5,646.7,668.1,107119.819,71146435.55,126463
1.63659E+12,11/11/2021,BCHUSDT,662.7,680.8,658.4,675.8,93440.469,62819803.52,117397
1.6365E+12,11/10/2021,BCHUSDT,717.4,729.3,643.9,662.9,290490.426,202521890.5,375746
1.63642E+12,11/9/2021,BCHUSDT,638.4,731.4,636.5,717.5,337609.008,230915708,530078
1.63633E+12,11/8/2021,BCHUSDT,600.4,643,598.7,638.4,131609.549,81786831.7,194759
1.63624E+12,11/7/2021,BCHUSDT,587.4,600.5,585.8,600.4,37065.57,21977117.98,48976
1.63616E+12,11/6/2021,BCHUSDT,597.6,602.4,576.2,587.4,51914.276,30599373.92,71838
1.63607E+12,11/5/2021,BCHUSDT,595.4,632.8,591.6,597.7,163703.641,99246574.13,188530
1.63598E+12,11/4/2021,BCHUSDT,611.2,613.2,586.2,595.6,64670.836,38760872.28,76446
1.6359E+12,11/3/2021,BCHUSDT,598.5,620,588.8,611,117461.926,71137617.51,145589
1.63581E+12,11/2/2021,BCHUSDT,587,608.6,582.1,598.4,64432.652,38367905.34,88117
1.63572E+12,11/1/2021,BCHUSDT,596.9,599.6,578.5,586.9,62284.449,36651017.26,81971
1.63564E+12,10/31/2021,BCHUSDT,585.3,604.9,573.9,596.9,84296.587,49759339.4,106929
1.63555E+12,10/30/2021,BCHUSDT,594.9,601.1,576,585.3,49042.952,28929316.71,67400
1.63547E+12,10/29/2021,BCHUSDT,578.7,596.6,574.2,594.8,57143.761,33466301.86,78540
1.63538E+12,10/28/2021,BCHUSDT,548.4,599,543.8,578.7,133464.877,76068244.19,172550
1.63529E+12,10/27/2021,BCHUSDT,612,619.2,531.2,548.4,137606.387,78506299.36,165230
1.63521E+12,10/26/2021,BCHUSDT,621.3,632.2,600,611.9,68384.251,42236657.1,105512
1.63512E+12,10/25/2021,BCHUSDT,617.2,628.5,614.8,621.3,58271.082,36230136.26,70773
1.63503E+12,10/24/2021,BCHUSDT,629,633.1,605.6,617.2,66362.212,41190710.56,86577
1.63495E+12,10/23/2021,BCHUSDT,623.8,637.6,614.8,629.1,50173.939,31485478.28,67343
1.63486E+12,10/22/2021,BCHUSDT,623.3,637,612.5,623.9,66136.187,41398104.99,84299
1.63477E+12,10/21/2021,BCHUSDT,644.6,655.9,621.1,623.4,116045.595,74279598.68,144925
1.63469E+12,10/20/2021,BCHUSDT,618.5,648.9,605.1,644.7,93634.901,58971236.16,123537
1.6346E+12,10/19/2021,BCHUSDT,611.3,625,599.4,618.5,71717.378,43995090.22,80825
1.63452E+12,10/18/2021,BCHUSDT,612.6,619.3,598.3,611.5,70874.91,43217283.07,69735
1.63443E+12,10/17/2021,BCHUSDT,625.6,628.7,589.7,612.5,84225.557,51619345.04,81778
1.63434E+12,10/16/2021,BCHUSDT,625.4,649.4,623.6,625.4,100802.456,64117104.91,124321
1.63426E+12,10/15/2021,BCHUSDT,599.1,637.2,585.6,625.7,169544.926,105057561.9,202592
1.63417E+12,10/14/2021,BCHUSDT,593.7,607.7,590.3,599.1,75123.447,44958981.24,80211
1.63408E+12,10/13/2021,BCHUSDT,587.9,594.9,571.4,593.7,91096.306,53166771.87,92350
1.634E+12,10/12/2021,BCHUSDT,601.1,601.3,567.7,587.9,98138.062,57289477.35,95076
1.63391E+12,10/11/2021,BCHUSDT,584.5,618.5,576.7,601.3,102504.502,61800707.9,102938
1.63382E+12,10/10/2021,BCHUSDT,615.2,623.2,582.1,584.7,85734.078,51894086.87,92427
1.63374E+12,10/9/2021,BCHUSDT,596.3,624.5,591.3,615.2,82548.978,50558228.87,96468
1.63365E+12,10/8/2021,BCHUSDT,611.5,617.8,587.5,596.2,115217.982,69571178.45,144891
1.63356E+12,10/7/2021,BCHUSDT,617.2,636.7,597.6,611.3,159699.31,98378892.62,172273
1.63348E+12,10/6/2021,BCHUSDT,594.7,626.5,562.1,617.1,194811.314,117622953,214480
1.63339E+12,10/5/2021,BCHUSDT,550.8,600.3,548.8,594.5,101027.901,57979617.41,117561
1.63331E+12,10/4/2021,BCHUSDT,571.1,571.2,530.2,550.7,104364.046,57403601.05,94704
1.63322E+12,10/3/2021,BCHUSDT,552,579.1,544.5,571,73818.85,41645481.62,80480
1.63313E+12,10/2/2021,BCHUSDT,543.7,559.9,536.4,552.1,67360.385,36864052.06,68434
1.63305E+12,10/1/2021,BCHUSDT,502.8,544.7,500.3,543.7,102037.204,53629263.19,95025
1.63296E+12,9/30/2021,BCHUSDT,484.9,506.1,481.9,502.6,73302.834,36451576.98,60850
1.63287E+12,9/29/2021,BCHUSDT,474,498.2,471.3,484.9,81899.35354,39710768.87,65800
1.63279E+12,9/28/2021,BCHUSDT,488.1,499.3,472.2,474.2,104265.5088,50893446.84,77053
1.6327E+12,9/27/2021,BCHUSDT,503.1,515.2,487.6,488,106024.088,53394262.47,79928
1.63261E+12,9/26/2021,BCHUSDT,516.9,519.9,480.2,503.2,161614.939,81610829.77,122580
1.63253E+12,9/25/2021,BCHUSDT,513.2,523.3,501.7,516.8,99450.217,51099812.13,82654
1.63244E+12,9/24/2021,BCHUSDT,552.6,556.8,478.9,513.5,164421.0364,83848021.92,128630
1.63236E+12,9/23/2021,BCHUSDT,547.6,553.8,532.3,552.7,75540.421,41082706.72,64217
1.63227E+12,9/22/2021,BCHUSDT,505.1,548.1,496.2,547.7,111368.657,58556346.77,85154
1.63218E+12,9/21/2021,BCHUSDT,542.6,552.4,496.6,505.4,189039.7791,100624568.6,147328
1.6321E+12,9/20/2021,BCHUSDT,608.8,609.3,530.1,542.7,179788.7408,100806341.1,160063
1.63201E+12,9/19/2021,BCHUSDT,630.6,647.5,601.7,608.7,80578.29,50242864.21,82187
1.63192E+12,9/18/2021,BCHUSDT,621.4,638.3,614.2,630.8,54528.418,34320447.26,53707
1.63184E+12,9/17/2021,BCHUSDT,639.2,647.9,612.4,621.2,79876.628,50241982.06,90007
1.63175E+12,9/16/2021,BCHUSDT,652.5,655.3,625.7,639.2,77227.74,49463444.29,82536
1.63166E+12,9/15/2021,BCHUSDT,640.6,656.9,632.2,652.6,62783.18,40383893.2,70366
1.63158E+12,9/14/2021,BCHUSDT,614.1,642.8,608.4,640.7,73259.539,45931851.66,78398
1.63149E+12,9/13/2021,BCHUSDT,646.6,661.3,591.4,614.1,169513.768,105805936.3,171127
1.6314E+12,9/12/2021,BCHUSDT,636.2,655.3,623.1,646.5,63703.356,40966285.55,71092
1.63132E+12,9/11/2021,BCHUSDT,628.8,647.9,625.6,636.1,58841.442,37498725.8,63152
1.63123E+12,9/10/2021,BCHUSDT,661.4,673.9,617.9,628.9,89982.715,58385323.67,87848
1.63115E+12,9/9/2021,BCHUSDT,662.8,673.5,655.4,661.5,91459.423,60923206.31,88750
1.63106E+12,9/8/2021,BCHUSDT,673.5,679.6,644.1,662.7,130590.474,86472981.01,127754
1.63097E+12,9/7/2021,BCHUSDT,784.5,787.6,583.1,673.4,376360.0575,261173675.6,402795
1.63089E+12,9/6/2021,BCHUSDT,764.5,803.6,741.2,784.5,233263.4695,181186652.3,299163
1.6308E+12,9/5/2021,BCHUSDT,709.1,767.4,698.1,764.5,141345.9794,102523616.7,192184
1.63071E+12,9/4/2021,BCHUSDT,713.6,737.5,696.4,709,162246.4948,115548393,193687
1.63063E+12,9/3/2021,BCHUSDT,664.3,721.7,651,713.7,183097.9899,126902784.7,227311
1.63054E+12,9/2/2021,BCHUSDT,655.8,673.9,652.5,664.3,78695.693,52356574.38,99475
1.63045E+12,9/1/2021,BCHUSDT,636.8,657.4,625.3,655.7,109121.638,70175046.66,102284
1.63037E+12,8/31/2021,BCHUSDT,632.3,651.4,623.9,636.6,85649.525,54575389.53,89816
1.63028E+12,8/30/2021,BCHUSDT,659,665.2,630,632.4,82527.806,53309617.71,86472
1.6302E+12,8/29/2021,BCHUSDT,646.6,693.4,646.5,659,208061.9633,139475000.2,194705
1.63011E+12,8/28/2021,BCHUSDT,635.9,646.8,622.4,646.6,59859.89069,37920512.5,62110
1.63002E+12,8/27/2021,BCHUSDT,606.2,636.4,596.2,636,81897.10718,50364326.6,81000
1.62994E+12,8/26/2021,BCHUSDT,650.4,656.26,603.89,606.1,85550.87441,53135526.18,83805
1.62985E+12,8/25/2021,BCHUSDT,636.25,658.76,626.28,650.39,85748.25743,54980342.45,97003
1.62976E+12,8/24/2021,BCHUSDT,678.05,683.68,633.27,636.38,92281.60481,60769918.04,119382
1.62968E+12,8/23/2021,BCHUSDT,672.32,694.24,664.12,678.22,148585.1256,100948160.8,157844
1.62959E+12,8/22/2021,BCHUSDT,675.32,689.39,652,672.29,69491.00267,46690046.87,96433
1.6295E+12,8/21/2021,BCHUSDT,694.08,700,671.25,675.56,88300.18374,60564554.15,126187
1.62942E+12,8/20/2021,BCHUSDT,659.71,700.45,652.13,693.99,97292.22596,65256814.79,139777
1.62933E+12,8/19/2021,BCHUSDT,631.95,660.27,619.6,659.83,87859.81953,55912882.33,119394
1.62924E+12,8/18/2021,BCHUSDT,639.13,655.25,619.72,632.04,108628.8049,69375215.59,138343
1.62916E+12,8/17/2021,BCHUSDT,673.26,691.05,637.66,639.19,109258.8375,73225136.04,140582
1.62907E+12,8/16/2021,BCHUSDT,703.25,714.76,673.16,673.31,119743.491,83144561.99,153511
1.62899E+12,8/15/2021,BCHUSDT,691.95,709.66,672.03,703.42,164209.9055,113467971.3,204794
1.6289E+12,8/14/2021,BCHUSDT,654.5,692.88,642,692.08,147262.5857,97348219.7,197804
1.62881E+12,8/13/2021,BCHUSDT,606.09,655.48,601.1,654.44,109691.858,69483300.41,138925
1.62873E+12,8/12/2021,BCHUSDT,620.28,649.86,592.37,606.21,164788.8163,101824844.5,178211
1.62864E+12,8/11/2021,BCHUSDT,592.24,632.46,590.49,620.37,143601.1517,87884437.22,182749
1.62855E+12,8/10/2021,BCHUSDT,591.32,607.57,573.4,592.06,144091.9939,84800912.65,152295
1.62847E+12,8/9/2021,BCHUSDT,555.57,601,543.08,591.37,162018.2529,93291728.57,177530
1.62838E+12,8/8/2021,BCHUSDT,583.61,590.01,554.05,555.56,144243.4595,82453188.8,143407
1.62829E+12,8/7/2021,BCHUSDT,557.45,590.76,553.42,583.53,190862.1315,109747464.7,253920
1.62821E+12,8/6/2021,BCHUSDT,548.42,561.17,536.93,557.42,132109.4321,72647029.41,157198
1.62812E+12,8/5/2021,BCHUSDT,545.73,550.82,522.66,548.39,128862.9625,69263919.94,136078
1.62804E+12,8/4/2021,BCHUSDT,538.52,552.84,524.44,545.72,87376.84649,47190034.7,95190
1.62795E+12,8/3/2021,BCHUSDT,543.27,551.92,521.32,538.6,91067.60739,48693120.77,103732
1.62786E+12,8/2/2021,BCHUSDT,526.26,567.57,519.5,543.3,132569.0632,72778593.65,149005
1.62778E+12,8/1/2021,BCHUSDT,545.8,564.57,512,526.26,128112.3617,69945287.45,134222
1.62769E+12,7/31/2021,BCHUSDT,552.78,558,536.73,545.98,93489.27141,51045904.11,103288
1.6276E+12,7/30/2021,BCHUSDT,539.01,553.38,516.55,552.77,126232.6855,67563553.05,145294
1.62752E+12,7/29/2021,BCHUSDT,511.66,547.66,498.56,538.9,132327.9095,69236863.21,138293
1.62743E+12,7/28/2021,BCHUSDT,501.79,519.52,489.26,511.41,136467.6055,69088745.35,133187
1.62734E+12,7/27/2021,BCHUSDT,481.25,504.1,467.51,501.91,124593.3129,60431697.7,125778
1.62726E+12,7/26/2021,BCHUSDT,455.06,517.91,452.65,481.09,262175.4241,129702320.6,258358
1.62717E+12,7/25/2021,BCHUSDT,458.63,459.52,441.17,454.99,73995.53641,33234235.56,73109
1.62708E+12,7/24/2021,BCHUSDT,454.8,464.79,449.92,458.49,70744.57755,32342430.44,74113
1.627E+12,7/23/2021,BCHUSDT,442.27,456.12,431.36,454.78,71929.13007,31850209.71,79009
1.62691E+12,7/22/2021,BCHUSDT,430.76,445.48,424.27,442.15,77928.94325,33888887.17,76995
1.62683E+12,7/21/2021,BCHUSDT,398.61,435.56,392,430.7,110417.6257,46237994.69,107464
1.62674E+12,7/20/2021,BCHUSDT,414.94,422.22,383.53,398.48,123809.1602,49224069.29,113533
1.62665E+12,7/19/2021,BCHUSDT,438,441.37,413.22,414.94,73192.33227,31070473.98,72938
1.62657E+12,7/18/2021,BCHUSDT,436.15,453.28,431.74,437.92,63907.09716,28304678.54,63465
1.62648E+12,7/17/2021,BCHUSDT,438.12,446.81,430.01,436.07,66769.39009,29180588.85,67302
1.62639E+12,7/16/2021,BCHUSDT,455.76,464.76,436.7,438.02,72404.4753,32499380.01,83454
1.62631E+12,7/15/2021,BCHUSDT,467.36,474.01,443.62,455.9,79013.92001,35956806.78,87597
1.62622E+12,7/14/2021,BCHUSDT,465,478.44,443.41,467.36,85764.77993,39533301.14,92452
1.62613E+12,7/13/2021,BCHUSDT,479.58,484.41,459.77,465.1,63722.01888,30159522.85,71662
1.62605E+12,7/12/2021,BCHUSDT,498.1,509.02,471.06,479.58,74244.60217,36353601.08,86326
1.62596E+12,7/11/2021,BCHUSDT,496.95,503.73,489.3,498.11,48361.17665,24003543.97,55943
1.62588E+12,7/10/2021,BCHUSDT,504.03,511.26,483.62,496.94,60935.68907,30155258.5,70373
1.62579E+12,7/9/2021,BCHUSDT,490.31,510.28,471.22,504.16,87878.24218,43159806.61,101070
1.6257E+12,7/8/2021,BCHUSDT,509.13,510.81,479.02,490.3,103159.7423,50898324.01,105585
1.62562E+12,7/7/2021,BCHUSDT,511.42,537.74,505.35,509.35,108366.9924,56534600.88,113239
1.62553E+12,7/6/2021,BCHUSDT,504.42,525.96,499.62,511.55,89128.39943,45612274.64,103855
1.62544E+12,7/5/2021,BCHUSDT,526.92,527.43,487,504.31,107406.787,54595036.93,118014
1.62536E+12,7/4/2021,BCHUSDT,505.24,542.04,495.26,526.73,88071.08661,46215587.56,109180
1.62527E+12,7/3/2021,BCHUSDT,495.76,514.87,487.84,505.24,59372.49593,29929476.7,69906
1.62518E+12,7/2/2021,BCHUSDT,495.74,504.73,475.69,495.76,89209.25415,43469975.46,87357
1.6251E+12,7/1/2021,BCHUSDT,526.8,526.81,485.46,495.79,114834.0225,57318491.72,108103
1.62501E+12,6/30/2021,BCHUSDT,524.26,534.33,498.14,526.8,110061.5491,56748214.65,115428
1.62492E+12,6/29/2021,BCHUSDT,501.62,546.83,499.89,524.01,151297.8194,79879828.96,158349
1.62484E+12,6/28/2021,BCHUSDT,477.76,518.8,472.31,501.83,118530.6264,58670461.31,118351
1.62475E+12,6/27/2021,BCHUSDT,459.56,478.31,446.35,477.79,76419.45428,35180795.8,85480
1.62467E+12,6/26/2021,BCHUSDT,449.23,464.49,428.43,459.58,122490.9044,54486897.11,116306
1.62458E+12,6/25/2021,BCHUSDT,486.97,497.55,449.18,449.22,130475.4108,61344949.99,134329
1.62449E+12,6/24/2021,BCHUSDT,472.99,495.82,455.24,486.96,108182.7434,52074858.67,111461
1.62441E+12,6/23/2021,BCHUSDT,444.24,485.9,428,472.79,172528.5647,80510293.28,161751
1.62432E+12,6/22/2021,BCHUSDT,455.22,478.76,387.61,444.06,331912.8058,143061256.4,285434
1.62423E+12,6/21/2021,BCHUSDT,556.1,559.88,454.13,455.4,226905.2822,112038365.9,213792
1.62415E+12,6/20/2021,BCHUSDT,552.04,560.86,513.36,556.16,95965.81875,51638672.9,119157
1.62406E+12,6/19/2021,BCHUSDT,563.27,581.59,551.33,552.12,59695.93864,33843817.45,93788
1.62397E+12,6/18/2021,BCHUSDT,599.01,599.48,544.69,563.21,91446.32394,52367912.2,123529
1.62389E+12,6/17/2021,BCHUSDT,593.7,621,583.66,598.95,72418.19694,43784340.27,93675
1.6238E+12,6/16/2021,BCHUSDT,627.16,628.17,589.58,593.73,84039.84142,51071772.88,121486
1.62372E+12,6/15/2021,BCHUSDT,641.29,650.35,616.43,627.17,90740.18982,57406749.98,117806
1.62363E+12,6/14/2021,BCHUSDT,613.41,642,598.94,641.5,104342.5077,64464258.53,137786
1.62354E+12,6/13/2021,BCHUSDT,580.06,615.49,558.61,613.46,82082.3743,47842529.3,110388
1.62346E+12,6/12/2021,BCHUSDT,577.19,591.84,547.18,580,96151.23981,54558638.93,117893
1.62337E+12,6/11/2021,BCHUSDT,601.61,611.6,569.43,577.04,101686.7829,60469465.52,123101
1.62328E+12,6/10/2021,BCHUSDT,633.99,639.2,588.19,601.11,117895.9485,72377727.16,146144
1.6232E+12,6/9/2021,BCHUSDT,595.31,634.63,566.11,634,154574.4486,93050719.53,181758
1.62311E+12,6/8/2021,BCHUSDT,596.3,604.89,542.63,595.31,213866.1133,123941777.6,225486
1.62302E+12,6/7/2021,BCHUSDT,656.17,670.63,590.47,596.45,108223.5666,69300676.52,137266
1.62294E+12,6/6/2021,BCHUSDT,649.04,670,644.57,656.1,63516.71238,41750028.22,90352
1.62285E+12,6/5/2021,BCHUSDT,670.57,688.93,634.13,649.31,110720.0595,73289942.82,137821
1.62276E+12,6/4/2021,BCHUSDT,718.98,720,642.67,670.74,138850.619,93315785.42,194938
1.62268E+12,6/3/2021,BCHUSDT,697.68,735.53,687.43,718.91,133112.2068,95109385.23,172038
1.62259E+12,6/2/2021,BCHUSDT,691.07,716.44,674.59,697.36,120872.0084,84252236.31,161030
1.62251E+12,6/1/2021,BCHUSDT,702.47,721.33,668.13,691.13,161829.1859,111522091.3,194828
1.62242E+12,5/31/2021,BCHUSDT,661.41,711.4,634.34,702.46,173886.9311,118147335,183177
1.62233E+12,5/30/2021,BCHUSDT,652,688.61,616.04,661.66,138072.2039,91093701.87,160869
1.62225E+12,5/29/2021,BCHUSDT,688.75,721.25,617.57,651.96,197313.5157,131529018.9,236816
1.62216E+12,5/28/2021,BCHUSDT,750.2,761.57,652.25,688.28,302614.7902,210700041.8,338243
1.62207E+12,5/27/2021,BCHUSDT,764.16,806.87,700.52,750.03,233887.6658,176462214.7,330058
1.62199E+12,5/26/2021,BCHUSDT,719.5,788.66,707.24,763.96,269036.8172,200937332.9,384931
1.6219E+12,5/25/2021,BCHUSDT,753.8,792.61,667.6,718.79,453339.0302,324501332.3,506510
1.62181E+12,5/24/2021,BCHUSDT,551.74,759.99,538.11,754,470042.8089,299333965,453554
1.62173E+12,5/23/2021,BCHUSDT,629.96,659.85,468.13,552.37,687431.9297,380164623.1,550702
1.62164E+12,5/22/2021,BCHUSDT,687.51,721.76,598.98,629.85,456596.5333,301579155.9,439641
1.62156E+12,5/21/2021,BCHUSDT,817.58,850.93,604,687.5,699870.0632,515443469.5,640518
1.62147E+12,5/20/2021,BCHUSDT,694.5,864.28,600,817.65,587781.521,447022450.6,570902
1.62138E+12,5/19/2021,BCHUSDT,1089.43,1113.06,490,694.51,943458.6576,766116273.4,946507
1.6213E+12,5/18/2021,BCHUSDT,1069.62,1166.13,1051.2,1089.32,231294.377,256236601.6,324698
1.62121E+12,5/17/2021,BCHUSDT,1166.88,1168.14,988.43,1069.74,404222.9891,432096808.2,456175
1.62112E+12,5/16/2021,BCHUSDT,1171.36,1282,1098.93,1166.69,281277.7559,333860926.1,374440
1.62104E+12,5/15/2021,BCHUSDT,1296.78,1336.84,1161.79,1171.75,241359.9606,298020456.5,323984
1.62095E+12,5/14/2021,BCHUSDT,1257.11,1361.44,1223.79,1296.38,246717.0517,317371822.3,389227
1.62086E+12,5/13/2021,BCHUSDT,1236.46,1344.1,1133.42,1258.52,551513.1735,686640710.7,688528
1.62078E+12,5/12/2021,BCHUSDT,1548.29,1650,1200,1236.46,490390.1715,716060364,763955
1.62069E+12,5/11/2021,BCHUSDT,1321.2,1550,1300,1547.51,351316.2073,492558972.1,592569
1.6206E+12,5/10/2021,BCHUSDT,1427.87,1571.87,1198.15,1321.31,480686.2285,685545869.1,760297
1.62052E+12,5/9/2021,BCHUSDT,1396.73,1430,1282.73,1427.8,257872.904,350191489.6,416172
1.62043E+12,5/8/2021,BCHUSDT,1340.15,1449.63,1322.33,1396.86,354887.1774,492469304.2,573592
1.62035E+12,5/7/2021,BCHUSDT,1509.22,1511.42,1269.44,1340.72,571117.7272,796083383.9,696471
1.62026E+12,5/6/2021,BCHUSDT,1453.04,1610.3,1270.12,1509.27,1022211.697,1454920998,1558529
1.62017E+12,5/5/2021,BCHUSDT,951.02,1477,939.01,1453.49,982455.5735,1216534870,1271436
1.62009E+12,5/4/2021,BCHUSDT,1015.68,1055.99,930.69,950.89,400173.4545,394015403.3,392636
1.62E+12,5/3/2021,BCHUSDT,972.67,1049,971.2,1015.02,170309.4877,172537791.6,229811
1.61991E+12,5/2/2021,BCHUSDT,1003.55,1011,950.32,972.25,120636.3434,118052178.7,138902
1.61983E+12,5/1/2021,BCHUSDT,995.9,1031.27,975.9,1003.77,186785.0876,187116350.7,458293
1.61974E+12,4/30/2021,BCHUSDT,880.23,1000.83,869.05,995.51,211812.1928,199907563,370019
1.61965E+12,4/29/2021,BCHUSDT,910.44,915,859.01,880.43,154378.4938,136919761.8,275029
1.61957E+12,4/28/2021,BCHUSDT,890.15,929,852.39,910.44,251408.9211,223307776.6,292654
1.61948E+12,4/27/2021,BCHUSDT,848.89,892,832.19,890.58,190490.3312,165048917.7,325221
1.6194E+12,4/26/2021,BCHUSDT,759.3,850,750.44,848.88,240883.2875,197250403.4,244753
1.61931E+12,4/25/2021,BCHUSDT,771.36,807.01,715.28,758.87,164175.2322,126412462.9,232758
1.61922E+12,4/24/2021,BCHUSDT,839.34,843.01,747.79,770.41,255044.99,201223826.7,367761
1.61914E+12,4/23/2021,BCHUSDT,853.22,874.44,685.36,839.34,608416.4285,477398697.9,537891
1.61905E+12,4/22/2021,BCHUSDT,909.27,971.61,840,853.08,418319.8838,383566458.4,515706
1.61896E+12,4/21/2021,BCHUSDT,940.41,998.8,899.31,909.2,390598.0524,371644559.6,629387
1.61888E+12,4/20/2021,BCHUSDT,891.57,972.69,828,940.79,474777.9441,433514424.7,680839
1.61879E+12,4/19/2021,BCHUSDT,972.51,1040.52,872.18,891.27,538626.7032,510647002.3,654078
1.6187E+12,4/18/2021,BCHUSDT,992.11,1015.3,806.89,972.51,781742.5103,711976791.4,795104
1.61862E+12,4/17/2021,BCHUSDT,1103.54,1219.98,988.62,991.76,733523.9936,809979854.7,848901
1.61853E+12,4/16/2021,BCHUSDT,864.44,1175.14,816.19,1103.53,1040206.086,1021007790,1146735
1.61844E+12,4/15/2021,BCHUSDT,814.61,876.87,797.7,864.82,329984.5866,274047394.2,371923
1.61836E+12,4/14/2021,BCHUSDT,745.06,846,744.88,814.85,592566.445,474925711.1,613657
